,utc_timestamp,xr_obs_u,xr_obs_v
5410,2008-09-11 02:20:00.000002+00:00,-11.528452986066254,-0.5383815017713802
5411,2008-09-11 02:40:00.000001+00:00,-11.796654884400068,0.14311304246649037
5412,2008-09-11 03:00:00+00:00,-11.874853261908923,0.8674711892471794
5413,2008-09-11 03:19:59.999999+00:00,-11.776546670989902,1.6076447836188512
5414,2008-09-11 03:39:59.999998+00:00,-11.525154397215703,2.3405658054661775
5415,2008-09-11 03:59:59.999997+00:00,-11.148755331920832,3.0492358205168397
5416,2008-09-11 04:19:59.999996+00:00,-10.674529412456653,3.7231749616850913
5417,2008-09-11 04:40:00.000004+00:00,-10.124257308821363,4.35721552941593
5418,2008-09-11 05:00:00.000003+00:00,-9.511946557433982,4.949041563971852
5419,2008-09-11 05:20:00.000002+00:00,-8.844098763656742,5.496188527781693
5420,2008-09-11 05:40:00.000001+00:00,-8.12245189999708,5.993348682901932
5421,2008-09-11 06:00:00+00:00,-7.348395190670631,6.4307447918212395
5422,2008-09-11 06:19:59.999999+00:00,-6.5278214978861655,6.794058385594953
5423,2008-09-11 06:39:59.999998+00:00,-5.675062258599425,7.065998467702097
5424,2008-09-11 06:59:59.999997+00:00,-4.81477326512816,7.229172698346325
5425,2008-09-11 07:19:59.999996+00:00,-3.981149989966601,7.269582392114417
5426,2008-09-11 07:40:00.000004+00:00,-3.2145215587047056,7.179890608807065
5427,2008-09-11 08:00:00.000003+00:00,-2.5560341137721387,6.96165299581274
5428,2008-09-11 08:20:00.000002+00:00,-2.041622197346533,6.625943897027525
5429,2008-09-11 08:40:00.000001+00:00,-1.696657938865049,6.1921953897123325
5430,2008-09-11 09:00:00+00:00,-1.53251431738348,5.685498241007414
5431,2008-09-11 09:19:59.999999+00:00,-1.5458185734235816,5.132983716390032
5432,2008-09-11 09:39:59.999998+00:00,-1.7205197659350207,4.56012147628823
5433,2008-09-11 09:59:59.999997+00:00,-2.032213268583588,3.9877777187778145
5434,2008-09-11 10:19:59.999996+00:00,-2.4536247507478044,3.430677216573025
5435,2008-09-11 10:40:00.000004+00:00,-2.9598914179054185,2.897553859140855
5436,2008-09-11 11:00:00.000003+00:00,-3.5323548058258454,2.392846348502391
5437,2008-09-11 11:20:00.000002+00:00,-4.159977193335839,1.9194067414039098
5438,2008-09-11 11:40:00.000001+00:00,-4.838112489356574,1.4814367197906302
5439,2008-09-11 12:00:00+00:00,-5.565046556538114,1.0868133063356238
5440,2008-09-11 12:19:59.999999+00:00,-6.337299385641174,0.7481254262596684
5441,2008-09-11 12:39:59.999998+00:00,-7.145007141305744,0.4820751026422796
5442,2008-09-11 12:59:59.999997+00:00,-7.968693770732813,0.30731868914763005
5443,2008-09-11 13:19:59.999996+00:00,-8.778401551413928,0.2412284098278885
5444,2008-09-11 13:40:00.000004+00:00,-9.535562095680614,0.29634097975374374
5445,2008-09-11 14:00:00.000003+00:00,-10.197301833326513,0.4773557756386211
5446,2008-09-11 14:20:00.000002+00:00,-10.722260250558078,0.7794257470763646
5447,2008-09-11 14:40:00.000001+00:00,-11.076610044249168,1.1881792020430453
5448,2008-09-11 15:00:00+00:00,-11.238903320356401,1.681495747179635
5449,2008-09-11 15:19:59.999999+00:00,-11.202643716532418,2.2326383890241805
5450,2008-09-11 15:39:59.999998+00:00,-10.976032235328073,2.814021128775148
5451,2008-09-11 15:59:59.999997+00:00,-10.57901796936466,3.400747606461743
5452,2008-09-11 16:19:59.999996+00:00,-10.038433163547198,3.97312720421459
5453,2008-09-11 16:40:00.000004+00:00,-9.382443694556097,4.517641966246972
5454,2008-09-11 17:00:00.000003+00:00,-8.635688454375442,5.0262341064664255
5455,2008-09-11 17:20:00.000002+00:00,-7.8162796461452935,5.494209614927154
5456,2008-09-11 17:40:00.000001+00:00,-6.935341781937193,5.917402098073925
5457,2008-09-11 18:00:00+00:00,-5.99910485676199,6.289424904701876
5458,2008-09-11 18:19:59.999999+00:00,-5.012903413662471,6.5998127670786575
5459,2008-09-11 18:39:59.999998+00:00,-3.9859349719401775,6.833623427868904
5460,2008-09-11 18:59:59.999997+00:00,-2.935424070767328,6.972692996031963
5461,2008-09-11 19:19:59.999996+00:00,-1.8889741207976178,6.998310773936089
5462,2008-09-11 19:40:00.000004+00:00,-0.8843354037113383,6.8947074360839515
5463,2008-09-11 20:00:00.000003+00:00,0.0335385661840657,6.652528516149953
5464,2008-09-11 20:20:00.000002+00:00,0.8175926244515349,6.271449010422998
5465,2008-09-11 20:40:00.000001+00:00,1.4248280725596028,5.761279276908416
5466,2008-09-11 21:00:00+00:00,1.8221390017710553,5.141269107472104
5467,2008-09-11 21:19:59.999999+00:00,1.990512100596813,4.437747134677448
5468,2008-09-11 21:39:59.999998+00:00,1.92666381035976,3.6806294075910264
5469,2008-09-11 21:59:59.999997+00:00,1.6418054828500617,2.899595305531049
5470,2008-09-11 22:19:59.999996+00:00,1.1579183007500566,2.1207950718215685
5471,2008-09-11 22:40:00.000004+00:00,0.5025128489316195,1.3648055929254062
5472,2008-09-11 23:00:00.000003+00:00,-0.2968044490730654,0.6462263024767889
5473,2008-09-11 23:20:00.000002+00:00,-1.216620356246086,-0.02511227974175334
5474,2008-09-11 23:40:00.000001+00:00,-2.239841019464942,-0.6417640203219603
5475,2008-09-12 00:00:00+00:00,-3.355210352810386,-1.1958393486360315
5476,2008-09-12 00:19:59.999999+00:00,-4.554458333007134,-1.676575570701826
5477,2008-09-12 00:39:59.999998+00:00,-5.827937199474615,-2.069040962795472
5478,2008-09-12 00:59:59.999997+00:00,-7.160005121310762,-2.3544145568226407
5479,2008-09-12 01:19:59.999996+00:00,-8.525498860143735,-2.511875767376071
5480,2008-09-12 01:40:00.000004+00:00,-9.888377365338844,-2.521718430317655
5481,2008-09-12 02:00:00.000003+00:00,-11.20308292910096,-2.368978325357072
5482,2008-09-12 02:20:00.000002+00:00,-12.418488048926863,-2.046713476710802
5483,2008-09-12 02:40:00.000001+00:00,-13.483645144862368,-1.5581408206065621
5484,2008-09-12 03:00:00+00:00,-14.354095494066804,-0.917095587631839
5485,2008-09-12 03:19:59.999999+00:00,-14.99733888027744,-0.14667583808203588
5486,2008-09-12 03:39:59.999998+00:00,-15.396255646543128,0.7236345468947198
5487,2008-09-12 03:59:59.999997+00:00,-15.54976092762829,1.6617126663314052
5488,2008-09-12 04:19:59.999996+00:00,-15.470635302353376,2.636564800835618
5489,2008-09-12 04:40:00.000004+00:00,-15.181151037056733,3.621280847511643
5490,2008-09-12 05:00:00.000003+00:00,-14.707630677420891,4.5945599069681595
5491,2008-09-12 05:20:00.000002+00:00,-14.075305884633199,5.540562414944677
5492,2008-09-12 05:40:00.000001+00:00,-13.304732504210287,6.4472724442299505
5493,2008-09-12 06:00:00+00:00,-12.410591833665782,7.3039319838722845
5494,2008-09-12 06:19:59.999999+00:00,-11.403075701496169,8.098342273862087
5495,2008-09-12 06:39:59.999998+00:00,-10.29137366852083,8.814857128663679
5496,2008-09-12 06:59:59.999997+00:00,-9.088225594415322,9.433712141130739
5497,2008-09-12 07:19:59.999996+00:00,-7.8142115383464965,9.931987435915916
5498,2008-09-12 07:40:00.000004+00:00,-6.500497924177206,10.286076782773584
5499,2008-09-12 08:00:00.000003+00:00,-5.189131831837676,10.475139906089122
5500,2008-09-12 08:20:00.000002+00:00,-3.9305822921068216,10.484746707730586
5501,2008-09-12 08:40:00.000001+00:00,-2.7789160577613634,10.30985008351847
5502,2008-09-12 09:00:00+00:00,-1.7855934167833547,9.956366544287519
5503,2008-09-12 09:19:59.999999+00:00,-0.9932272151761203,9.440966010555027
5504,2008-09-12 09:39:59.999998+00:00,-0.4306755213311157,8.789093967103234
5505,2008-09-12 09:59:59.999997+00:00,-0.11052804231509028,8.031665786100385
5506,2008-09-12 10:19:59.999996+00:00,-0.029475464402605178,7.20118064472693
5507,2008-09-12 10:40:00.000004+00:00,-0.1713619255310339,6.328125186821023
5508,2008-09-12 11:00:00.000003+00:00,-0.5120849714921433,5.43844418278922
5509,2008-09-12 11:20:00.000002+00:00,-1.0250834370656965,4.552571437565403
5510,2008-09-12 11:40:00.000001+00:00,-1.686046427564971,3.6861103158482376
5511,2008-09-12 12:00:00+00:00,-2.4757118709686896,2.851831253557336
5512,2008-09-12 12:19:59.999999+00:00,-3.380140827049023,2.0623194612603823
5513,2008-09-12 12:39:59.999998+00:00,-4.3885230746451125,1.3324435711141271
5514,2008-09-12 12:59:59.999997+00:00,-5.489221627859456,0.680866014376452
5515,2008-09-12 13:19:59.999996+00:00,-6.6652346977766905,0.13006560502291808
5516,2008-09-12 13:40:00.000004+00:00,-7.890423701792392,-0.29527015389827405
5517,2008-09-12 14:00:00.000003+00:00,-9.12768286749078,-0.5711991582886489
5518,2008-09-12 14:20:00.000002+00:00,-10.329751551168572,-0.678182166945219
5519,2008-09-12 14:40:00.000001+00:00,-11.442713677058713,-0.6045997552337519
5520,2008-09-12 15:00:00+00:00,-12.41155370286397,-0.34929304942454653
5521,2008-09-12 15:19:59.999999+00:00,-13.186614368009316,0.07749148853951704
5522,2008-09-12 15:39:59.999998+00:00,-13.729559662444434,0.6550024868313948
5523,2008-09-12 15:59:59.999997+00:00,-14.017547897094438,1.3545455230869528
5524,2008-09-12 16:19:59.999996+00:00,-14.044739771414807,2.143134846556472
5525,2008-09-12 16:40:00.000004+00:00,-13.820900135454988,2.9874167628502093
5526,2008-09-12 17:00:00.000003+00:00,-13.367542413902601,3.8570025971530812
5527,2008-09-12 17:20:00.000002+00:00,-12.712638989578378,4.726517727047065
5528,2008-09-12 17:40:00.000001+00:00,-11.885236911310429,5.576011724765174
5529,2008-09-12 18:00:00+00:00,-10.911297972818458,6.389797688064531
5530,2008-09-12 18:19:59.999999+00:00,-9.811731903350774,7.154190036649514
5531,2008-09-12 18:39:59.999998+00:00,-8.603000112890863,7.854888642130643
5532,2008-09-12 18:59:59.999997+00:00,-7.299984577763391,8.474843182998782
5533,2008-09-12 19:19:59.999996+00:00,-5.920213885791654,8.993303740723032
5534,2008-09-12 19:40:00.000004+00:00,-4.488168981186047,9.38645362330826
5535,2008-09-12 20:00:00.000003+00:00,-3.0383470248670816,9.629606881245117
5536,2008-09-12 20:20:00.000002+00:00,-1.6160560008518168,9.700539308457817
5537,2008-09-12 20:40:00.000001+00:00,-0.27547132512267114,9.583212569906163
5538,2008-09-12 21:00:00+00:00,0.9248304893276769,9.271024389963634
5539,2008-09-12 21:19:59.999999+00:00,1.9280083260362164,8.768806046049113
5540,2008-09-12 21:39:59.999998+00:00,2.6854784989787026,8.093070459020632
5541,2008-09-12 21:59:59.999997+00:00,3.1624202109826545,7.270420258422847
5542,2008-09-12 22:19:59.999996+00:00,3.3410893197101936,6.334454318253149
5543,2008-09-12 22:40:00.000004+00:00,3.2212801890036538,5.321857299202147
5544,2008-09-12 23:00:00.000003+00:00,2.81795087327468,4.268533222350584
5545,2008-09-12 23:20:00.000002+00:00,2.1566940416144034,3.2066083152962976
5546,2008-09-12 23:40:00.000001+00:00,1.268229520387351,2.1628895926018865
5547,2008-09-13 00:00:00+00:00,0.1832915728371367,1.158984494149565
5548,2008-09-13 00:19:59.999999+00:00,-1.07086293851532,0.2128593527470013
5549,2008-09-13 00:39:59.999998+00:00,-2.47155236613251,-0.6587520282768393
5550,2008-09-13 00:59:59.999997+00:00,-3.9992450211018045,-1.4378917441771035
5551,2008-09-13 01:19:59.999996+00:00,-5.63415474849945,-2.1036820826472686
5552,2008-09-13 01:40:00.000004+00:00,-7.351932326778577,-2.6319980194093606
5553,2008-09-13 02:00:00.000003+00:00,-9.119784193737058,-2.9967565062887225
5554,2008-09-13 02:20:00.000002+00:00,-10.89426539870654,-3.1726448684560875
5555,2008-09-13 02:40:00.000001+00:00,-12.621589354765238,-3.1387246891391154
5556,2008-09-13 03:00:00+00:00,-14.240673306928482,-2.8820990647210616
5557,2008-09-13 03:19:59.999999+00:00,-15.68845149671378,-2.4007831756015925
5558,2008-09-13 03:39:59.999998+00:00,-16.906409837089946,-1.7050836249216994
5559,2008-09-13 03:59:59.999997+00:00,-17.84697147959198,-0.8171305051717015
5560,2008-09-13 04:19:59.999996+00:00,-18.47837401812586,0.23136635198002953
5561,2008-09-13 04:40:00.000004+00:00,-18.787023295605028,1.4026545979954035
5562,2008-09-13 05:00:00.000003+00:00,-18.776901730002628,2.6569960700929043
5563,2008-09-13 05:20:00.000002+00:00,-18.466302095723893,3.9563680157572163
5564,2008-09-13 05:40:00.000001+00:00,-17.882779271729014,5.267048460435653
5565,2008-09-13 06:00:00+00:00,-17.0576078963314,6.560625816121579
5566,2008-09-13 06:19:59.999999+00:00,-16.021105645796876,7.81338333963203
5567,2008-09-13 06:39:59.999998+00:00,-14.799913470585057,9.00442627270021
5568,2008-09-13 06:59:59.999997+00:00,-13.416784392846775,10.1132384965339
5569,2008-09-13 07:19:59.999996+00:00,-11.892757671311026,11.117496572362748
5570,2008-09-13 07:40:00.000004+00:00,-10.250956493318863,11.99189601416796
5571,2008-09-13 08:00:00.000003+00:00,-8.520804853190207,12.70847719779244
5572,2008-09-13 08:20:00.000002+00:00,-6.741326028622345,13.238542624153865
5573,2008-09-13 08:40:00.000001+00:00,-4.962394532525449,13.55583375879553
5574,2008-09-13 09:00:00+00:00,-3.2433141151812173,13.640290773545463
5575,2008-09-13 09:19:59.999999+00:00,-1.6487612218594534,13.481539508882346
5576,2008-09-13 09:39:59.999998+00:00,-0.24279938642563803,13.081282600684013
5577,2008-09-13 09:59:59.999997+00:00,0.9178315017130803,12.454008839149582
5578,2008-09-13 10:19:59.999996+00:00,1.7897419058707622,11.625817978909557
5579,2008-09-13 10:40:00.000004+00:00,2.3469653267648605,10.631592799801115
5580,2008-09-13 11:00:00.000003+00:00,2.582257875302238,9.511128042144236
5581,2008-09-13 11:20:00.000002+00:00,2.5054550399115856,8.305053696592518
5582,2008-09-13 11:40:00.000001+00:00,2.1394033882428465,7.051411681566304
5583,2008-09-13 12:00:00+00:00,1.5145392079557638,5.783555774326165
5584,2008-09-13 12:19:59.999999+00:00,0.663469978914144,4.529692901511485
5585,2008-09-13 12:39:59.999998+00:00,-0.38314146908160884,3.3139582672709715
5586,2008-09-13 12:59:59.999997+00:00,-1.5984704994237997,2.158524463063959
5587,2008-09-13 13:19:59.999996+00:00,-2.958890233562498,1.0859838728143334
5588,2008-09-13 13:40:00.000004+00:00,-4.441166587583812,0.12118058816430022
5589,2008-09-13 14:00:00.000003+00:00,-6.018441594522666,-0.7081828079851151
5590,2008-09-13 14:20:00.000002+00:00,-7.656295047001837,-1.3725132920132719
5591,2008-09-13 14:40:00.000001+00:00,-9.310180743817385,-1.842801926862597
5592,2008-09-13 15:00:00+00:00,-10.92520624568159,-2.0941303376606264
5593,2008-09-13 15:19:59.999999+00:00,-12.438645564559014,-2.109442952757713
5594,2008-09-13 15:39:59.999998+00:00,-13.784887503984681,-1.8827156595503518
5595,2008-09-13 15:59:59.999997+00:00,-14.901900353709404,-1.42076374164873
5596,2008-09-13 16:19:59.999996+00:00,-15.737892783512297,-0.7432324806068089
5597,2008-09-13 16:40:00.000004+00:00,-16.25677117210296,0.1192713250604458
5598,2008-09-13 17:00:00.000003+00:00,-16.441257331153036,1.1285224414567205
5599,2008-09-13 17:20:00.000002+00:00,-16.293071292339533,2.2427782222494494
5600,2008-09-13 17:40:00.000001+00:00,-15.83026825891103,3.420765031422691
5601,2008-09-13 18:00:00+00:00,-15.082476575853635,4.624735935453639
5602,2008-09-13 18:19:59.999999+00:00,-14.085251563635662,5.822042731638381
5603,2008-09-13 18:39:59.999998+00:00,-12.874922704102897,6.985056201992016
5604,2008-09-13 18:59:59.999997+00:00,-11.485130023244196,8.089694370606766
5605,2008-09-13 19:19:59.999996+00:00,-9.945766418288034,9.11317275123868
5606,2008-09-13 19:40:00.000004+00:00,-8.28438859930849,10.031783410561614
5607,2008-09-13 20:00:00.000003+00:00,-6.529494426386006,10.819493985171352
5608,2008-09-13 20:20:00.000002+00:00,-4.714557838954108,11.44793656466866
5609,2008-09-13 20:40:00.000001+00:00,-2.8814915972092483,11.88798618692713
5610,2008-09-13 21:00:00+00:00,-1.0823293324207646,12.11270256677964
5611,2008-09-13 21:19:59.999999+00:00,0.6216478260757387,12.10103419267434
5612,2008-09-13 21:39:59.999998+00:00,2.1634767518431013,11.841455791631695
5613,2008-09-13 21:59:59.999997+00:00,3.4762239563375976,11.334686600601914
5614,2008-09-13 22:19:59.999996+00:00,4.499741606953596,10.59482484447972
5615,2008-09-13 22:40:00.000004+00:00,5.187076040181252,9.648587632150534
5616,2008-09-13 23:00:00.000003+00:00,5.509187314628014,8.532777485164594
5617,2008-09-13 23:20:00.000002+00:00,5.457016199304346,7.290500169889883
5618,2008-09-13 23:40:00.000001+00:00,5.040547916059496,5.9669333978015064
5619,2008-09-14 00:00:00+00:00,4.285217417504639,4.6055246005803765
5620,2008-09-14 00:19:59.999999+00:00,3.2266065134939104,3.245359671100085
5621,2008-09-14 00:39:59.999998+00:00,1.9047487870017532,1.9201282907490658
5622,2008-09-14 00:59:59.999997+00:00,0.35939427915936983,0.6586952583697316
5623,2008-09-14 01:19:59.999996+00:00,-1.3727152440178794,-0.513124509929642
5624,2008-09-14 01:40:00.000004+00:00,-3.258069891274637,-1.570292603687716
5625,2008-09-14 02:00:00.000003+00:00,-5.26430221526318,-2.4866001520302214
5626,2008-09-14 02:20:00.000002+00:00,-7.35659707681265,-3.2337769575746735
5627,2008-09-14 02:40:00.000001+00:00,-9.493826058694037,-3.7821017622221706
5628,2008-09-14 03:00:00+00:00,-11.62572840043633,-4.102555919333639
5629,2008-09-14 03:19:59.999999+00:00,-13.692215934495316,-4.170143605319421
5630,2008-09-14 03:39:59.999998+00:00,-15.625354481536373,-3.967672058411354
5631,2008-09-14 03:59:59.999997+00:00,-17.35389972037982,-3.4891288292572833
5632,2008-09-14 04:19:59.999996+00:00,-18.80961122324645,-2.7418499576497246
5633,2008-09-14 04:40:00.000004+00:00,-19.934097144210455,-1.746930507150858
5634,2008-09-14 05:00:00.000003+00:00,-20.684774579781998,-0.5377235770638962
5635,2008-09-14 05:20:00.000002+00:00,-21.038707876624255,0.8432916013502321
5636,2008-09-14 05:40:00.000001+00:00,-20.993567270981348,2.348625242392341
5637,2008-09-14 06:00:00+00:00,-20.565613829343114,3.9300208129195426
5638,2008-09-14 06:19:59.999999+00:00,-19.7852992880891,5.541972892163172
5639,2008-09-14 06:39:59.999998+00:00,-18.69160182537029,7.14387435023744
5640,2008-09-14 06:59:59.999997+00:00,-17.326469632947333,8.700512319804355
5641,2008-09-14 07:19:59.999996+00:00,-15.730652127329504,10.181059996297535
5642,2008-09-14 07:40:00.000004+00:00,-13.941789447424732,11.55709362193068
5643,2008-09-14 08:00:00.000003+00:00,-11.995007743673128,12.800406684103292
5644,2008-09-14 08:20:00.000002+00:00,-9.925589514873442,13.881434031991203
5645,2008-09-14 08:40:00.000001+00:00,-7.772725600204184,14.768928403642182
5646,2008-09-14 09:00:00+00:00,-5.583050899043465,15.431193397114342
5647,2008-09-14 09:19:59.999999+00:00,-3.4126967021292276,15.838755787205752
5648,2008-09-14 09:39:59.999998+00:00,-1.3269516755286541,15.967962627216432
5649,2008-09-14 09:59:59.999997+00:00,0.6027783609050035,15.804715377376382
5650,2008-09-14 10:19:59.999996+00:00,2.3043350039488715,15.347473990128641
5651,2008-09-14 10:40:00.000004+00:00,3.711514895574642,14.608799548293371
5652,2008-09-14 11:00:00.000003+00:00,4.770771006588232,13.61502217479055
5653,2008-09-14 11:20:00.000002+00:00,5.446517411770854,12.404043058901957
5654,2008-09-14 11:40:00.000001+00:00,5.723946770814514,11.021701323059549
5655,2008-09-14 12:00:00+00:00,5.608835077159046,9.51745366947141
5656,2008-09-14 12:19:59.999999+00:00,5.124499744491494,7.940249088993405
5657,2008-09-14 12:39:59.999998+00:00,4.306723340836805,6.335399828208182
5658,2008-09-14 12:59:59.999997+00:00,3.1978963746365676,4.742974677998355
5659,2008-09-14 13:19:59.999996+00:00,1.8417597248469333,3.197840693259402
5660,2008-09-14 13:40:00.000004+00:00,0.279911298516172,1.7310564896290694
5661,2008-09-14 14:00:00.000003+00:00,-1.4492624909199967,0.3719789896829049
5662,2008-09-14 14:20:00.000002+00:00,-3.3092329410868,-0.8497269208102569
5663,2008-09-14 14:40:00.000001+00:00,-5.262210472064532,-1.902947930618847
5664,2008-09-14 15:00:00+00:00,-7.265399866510529,-2.7553833984382425
5665,2008-09-14 15:19:59.999999+00:00,-9.267953615895868,-3.375360097923699
5666,2008-09-14 15:39:59.999998+00:00,-11.209790422849817,-3.7349279582519705
5667,2008-09-14 15:59:59.999997+00:00,-13.022984494131565,-3.8136023041925418
5668,2008-09-14 16:19:59.999996+00:00,-14.635781565577767,-3.6019110441434643
5669,2008-09-14 16:40:00.000004+00:00,-15.978621218418219,-3.103905929740524
5670,2008-09-14 17:00:00.000003+00:00,-16.991013791259757,-2.3380069687334957
5671,2008-09-14 17:20:00.000002+00:00,-17.62786601736118,-1.3359167782362151
5672,2008-09-14 17:40:00.000001+00:00,-17.863938506810225,-0.13977671913156198
5673,2008-09-14 18:00:00+00:00,-17.69552888662104,1.2018686420304259
5674,2008-09-14 18:19:59.999999+00:00,-17.13910571601015,2.6384753426889094
5675,2008-09-14 18:39:59.999998+00:00,-16.227313878978457,4.1213928364437615
