,utc_timestamp,pytmd_u,pytmd_v
1705,2008-09-10 01:00:00+00:00,-2.36594815693244,-3.895233866916294
1706,2008-09-10 02:00:00+00:00,-4.178606124275495,-3.1231355991997947
1707,2008-09-10 03:00:00+00:00,-4.991135423363285,-1.9476999012008107
1708,2008-09-10 04:00:00+00:00,-4.717655195244875,-0.5862151204215652
1709,2008-09-10 05:00:00+00:00,-3.5205988961874195,0.719872559067464
1710,2008-09-10 06:00:00+00:00,-1.7670910947616152,1.7558921659851816
1711,2008-09-10 07:00:00+00:00,0.061289590974571984,2.3776365710706115
1712,2008-09-10 08:00:00+00:00,1.4845701060989778,2.538285308475044
1713,2008-09-10 09:00:00+00:00,2.1395458510617162,2.292872435307349
1714,2008-09-10 10:00:00+00:00,1.8673706576181393,1.7796728196418696
1715,2008-09-10 11:00:00+00:00,0.7529690321874094,1.1830636368793064
1716,2008-09-10 12:00:00+00:00,-0.8935015781450262,0.6865846041388284
1717,2008-09-10 13:00:00+00:00,-2.6096672261768625,0.42714734838389035
1718,2008-09-10 14:00:00+00:00,-3.8922442938794104,0.46112179049260715
1719,2008-09-10 15:00:00+00:00,-4.321161692916814,0.7503724095556038
1720,2008-09-10 16:00:00+00:00,-3.6673822018978504,1.1717837013824892
1721,2008-09-10 17:00:00+00:00,-1.9583193737177185,1.5483831131958359
1722,2008-09-10 18:00:00+00:00,0.5160612736989085,1.695049982668675
1723,2008-09-10 19:00:00+00:00,3.2599149963110157,1.4681666904628718
1724,2008-09-10 20:00:00+00:00,5.679686957254005,0.8073033434895441
1725,2008-09-10 21:00:00+00:00,7.219891259865224,-0.2414953003228718
1726,2008-09-10 22:00:00+00:00,7.495187344723772,-1.5272729612922813
1727,2008-09-10 23:00:00+00:00,6.387170356721292,-2.8213738070703145
1728,2008-09-11 00:00:00+00:00,4.0815455038410935,-3.8650299265609886
1729,2008-09-11 01:00:00+00:00,1.0347185571167028,-4.426971521335584
1730,2008-09-11 02:00:00+00:00,-2.1246346406485586,-4.357865563934851
1731,2008-09-11 03:00:00+00:00,-4.737607547204148,-3.6285640499570757
1732,2008-09-11 04:00:00+00:00,-6.267997685350541,-2.3424310786817792
1733,2008-09-11 05:00:00+00:00,-6.429613648579561,-0.7177778343949388
1734,2008-09-11 06:00:00+00:00,-5.256373852975358,0.9566036813295682
1735,2008-09-11 07:00:00+00:00,-3.0964767737450947,2.383277996998728
1736,2008-09-11 08:00:00+00:00,-0.5298839004997393,3.321329170464611
1737,2008-09-11 09:00:00+00:00,1.772794145852325,3.639504971300295
1738,2008-09-11 10:00:00+00:00,3.216811562652963,3.3443747191114865
1739,2008-09-11 11:00:00+00:00,3.4345510674172743,2.576167706296149
1740,2008-09-11 12:00:00+00:00,2.383272253844276,1.5726085428568768
1741,2008-09-11 13:00:00+00:00,0.36311819114296684,0.6089265917354638
1742,2008-09-11 14:00:00+00:00,-2.051764734658083,-0.0716494841359202
1743,2008-09-11 15:00:00+00:00,-4.1545175378972825,-0.31979594233816044
1744,2008-09-11 16:00:00+00:00,-5.285976218444213,-0.11864491348806644
1745,2008-09-11 17:00:00+00:00,-5.009753954495645,0.4114034308111442
1746,2008-09-11 18:00:00+00:00,-3.23721618821344,1.0438058903005987
1747,2008-09-11 19:00:00+00:00,-0.26856102677233284,1.5060785468131364
1748,2008-09-11 20:00:00+00:00,3.263782408093763,1.554542070818215
1749,2008-09-11 21:00:00+00:00,6.538940648913137,1.0447917038842744
1750,2008-09-11 22:00:00+00:00,8.745511735562012,-0.020589044284417934
1751,2008-09-11 23:00:00+00:00,9.285532986954047,-1.4804841876558266
1752,2008-09-12 00:00:00+00:00,7.9330689459977295,-3.044579286331087
1753,2008-09-12 01:00:00+00:00,4.905601163755599,-4.3580119738527285
1754,2008-09-12 02:00:00+00:00,0.8270236923164738,-5.08649821112351
1755,2008-09-12 03:00:00+00:00,-3.412179111520372,-5.001221118348265
1756,2008-09-12 04:00:00+00:00,-6.86569460470384,-4.041942896321201
1757,2008-09-12 05:00:00+00:00,-8.762118205000972,-2.341435873864808
1758,2008-09-12 06:00:00+00:00,-8.69797383694327,-0.20345786159810259
1759,2008-09-12 07:00:00+00:00,-6.743114677648531,1.9620423289244444
1760,2008-09-12 08:00:00+00:00,-3.429399493175387,3.7318520477677337
1761,2008-09-12 09:00:00+00:00,0.37754795137823893,4.768299518931831
1762,2008-09-12 10:00:00+00:00,3.6938256290063682,4.899465407270372
1763,2008-09-12 11:00:00+00:00,5.6671413448843815,4.160275471344127
1764,2008-09-12 12:00:00+00:00,5.797954126927076,2.7832567707888223
1765,2008-09-12 13:00:00+00:00,4.074342656579859,1.140201241454168
1766,2008-09-12 14:00:00+00:00,0.9836694948366556,-0.35149831531662146
1767,2008-09-12 15:00:00+00:00,-2.6051712614600246,-1.3347112337076283
1768,2008-09-12 16:00:00+00:00,-5.661916697423598,-1.6038040589981817
1769,2008-09-12 17:00:00+00:00,-7.263282584691339,-1.1575145849186792
1770,2008-09-12 18:00:00+00:00,-6.8412685904666475,-0.19902861686081863
1771,2008-09-12 19:00:00+00:00,-4.346418563363385,0.9178927160148004
1772,2008-09-12 20:00:00+00:00,-0.28115812704167364,1.7839288736379766
1773,2008-09-12 21:00:00+00:00,4.409354881730539,2.046513599554398
1774,2008-09-12 22:00:00+00:00,8.564942823502896,1.5104268025426784
1775,2008-09-12 23:00:00+00:00,11.101412860371958,0.1998511604116085
1776,2008-09-13 00:00:00+00:00,11.291644135078927,-1.6356850525040183
